PRG,PROG Holdings Inc.,PROG,"""PROG Holdings Inc. (PRG)"":[""PRG"",""PROG""],",,
PRGS,Progress Software Corporation,Progress,"""Progress Software Corporation (PRGS)"":[""PRGS"",""Progress""],",,
PGR,Progressive Corporation,Progressive,"""Progressive Corporation (PGR)"":[""PGR"",""Progressive""],",,
PGNY,Progyny Inc.,Progyny,"""Progyny Inc. (PGNY)"":[""PGNY"",""Progyny""],",,
PLD,Prologis Inc.,Prologis,"""Prologis Inc. (PLD)"":[""PLD"",""Prologis""],",,
PFPT,Proofpoint Inc.,Proofpoint,"""Proofpoint Inc. (PFPT)"":[""PFPT"",""Proofpoint""],",,
PSEC,Prospect Capital Corporation,Prospect,"""Prospect Capital Corporation (PSEC)"":[""PSEC"",""Prospect""],",,
PB,Prosperity Bancshares Inc.,Prosperity,"""Prosperity Bancshares Inc. (PB)"":[""PB"",""Prosperity""],",,
PRLB,Proto Labs Inc.,Proto,"""Proto Labs Inc. (PRLB)"":[""PRLB"",""Proto""],",,
PRU,Prudential Financial Inc.,Prudential,"""Prudential Financial Inc. (PRU)"":[""PRU"",""Prudential""],",,
PSB,PS Business Parks Inc.,PS,"""PS Business Parks Inc. (PSB)"":[""PSB"",""PS""],",,
PTC,PTC Inc.,PTC,"""PTC Inc. (PTC)"":[""PTC"",""PTC""],",,
PTCT,PTC Therapeutics Inc.,PTC,"""PTC Therapeutics Inc. (PTCT)"":[""PTCT"",""PTC""],",,
PEG,Public Service Enterprise Group Incorporated,Public,"""Public Service Enterprise Group Incorporated (PEG)"":[""PEG"",""Public""],",,
PSA,Public Storage,Public,"""Public Storage (PSA)"":[""PSA"",""Public""],",,
PUBM,PubMatic Inc.,PubMatic,"""PubMatic Inc. (PUBM)"":[""PUBM"",""PubMatic""],",,
PHM,PulteGroup Inc.,PulteGroup,"""PulteGroup Inc. (PHM)"":[""PHM"",""PulteGroup""],",,
PCT,PureCycle Technologies Inc.,PureCycle,"""PureCycle Technologies Inc. (PCT)"":[""PCT"",""PureCycle""],",,
PRPL,Purple Innovation Inc.,Purple,"""Purple Innovation Inc. (PRPL)"":[""PRPL"",""Purple""],",,
PVH,PVH Corp.,PVH,"""PVH Corp. (PVH)"":[""PVH"",""PVH""],",,
QRVO,Qorvo Inc.,Qorvo,"""Qorvo Inc. (QRVO)"":[""QRVO"",""Qorvo""],",,
QTS,QTS Realty Trust Inc.,QTS,"""QTS Realty Trust Inc. (QTS)"":[""QTS"",""QTS""],",,
KWR,Quaker Chemical Corporation,Quaker,"""Quaker Chemical Corporation (KWR)"":[""KWR"",""Quaker""],",,
QCOM,QUALCOMM Incorporated,QUALCOMM,"""QUALCOMM Incorporated (QCOM)"":[""QCOM"",""QUALCOMM""],",,
XM,Qualtrics International Inc.,Qualtrics,"""Qualtrics International Inc. (XM)"":[""XM"",""Qualtrics""],",,
QLYS,Qualys Inc.,Qualys,"""Qualys Inc. (QLYS)"":[""QLYS"",""Qualys""],",,
PWR,Quanta Services Inc.,Quanta,"""Quanta Services Inc. (PWR)"":[""PWR"",""Quanta""],",,
QTRX,Quanterix Corporation,Quanterix,"""Quanterix Corporation (QTRX)"":[""QTRX"",""Quanterix""],",,
QS,QuantumScape Corporation,QuantumScape,"""QuantumScape Corporation (QS)"":[""QS"",""QuantumScape""],",,
DGX,Quest Diagnostics Incorporated,Quest,"""Quest Diagnostics Incorporated (DGX)"":[""DGX"",""Quest""],",,
QDEL,Quidel Corporation,Quidel,"""Quidel Corporation (QDEL)"":[""QDEL"",""Quidel""],",,
QRTEA,Qurate Retail Inc. Series A,Qurate,"""Qurate Retail Inc. Series A (QRTEA)"":[""QRTEA"",""Qurate""],",,
QRTEB,Qurate Retail Inc. Series B,Qurate,"""Qurate Retail Inc. Series B (QRTEB)"":[""QRTEB"",""Qurate""],",,
RCM,R1 RCM Inc.,R1,"""R1 RCM Inc. (RCM)"":[""RCM"",""R1""],",,
RXT,Rackspace Technology Inc.,Rackspace,"""Rackspace Technology Inc. (RXT)"":[""RXT"",""Rackspace""],",,
RDN,Radian Group Inc.,Radian,"""Radian Group Inc. (RDN)"":[""RDN"",""Radian""],",,
RL,Ralph Lauren Corporation,Ralph,"""Ralph Lauren Corporation (RL)"":[""RL"",""Ralph""],",,
RMBS,Rambus Inc.,Rambus,"""Rambus Inc. (RMBS)"":[""RMBS"",""Rambus""],",,
RRC,Range Resources Corporation,Range,"""Range Resources Corporation (RRC)"":[""RRC"",""Range""],",,
RPD,Rapid7 Inc.,Rapid7,"""Rapid7 Inc. (RPD)"":[""RPD"",""Rapid7""],",,
RJF,Raymond James Financial Inc.,Raymond,"""Raymond James Financial Inc. (RJF)"":[""RJF"",""Raymond""],",,
RYN,Rayonier Inc. REIT,Rayonier,"""Rayonier Inc. REIT (RYN)"":[""RYN"",""Rayonier""],",,
RTX,Raytheon Technologies Corporation,Raytheon,"""Raytheon Technologies Corporation (RTX)"":[""RTX"",""Raytheon""],",,
ROLL,RBC Bearings Incorporated,RBC,"""RBC Bearings Incorporated (ROLL)"":[""ROLL"",""RBC""],",,
RP,RealPage Inc.,RealPage,"""RealPage Inc. (RP)"":[""RP"",""RealPage""],",,
O,Realty Income Corporation,Realty,"""Realty Income Corporation (O)"":[""O"",""Realty""],",,
RETA,Reata Pharmaceuticals Inc.,Reata,"""Reata Pharmaceuticals Inc. (RETA)"":[""RETA"",""Reata""],",,
RRR,Red Rock Resorts Inc.,Red,"""Red Rock Resorts Inc. (RRR)"":[""RRR"",""Red""],",,
RDFN,Redfin Corporation,Redfin,"""Redfin Corporation (RDFN)"":[""RDFN"",""Redfin""],",,
RBC,Regal Beloit Corporation,Regal,"""Regal Beloit Corporation (RBC)"":[""RBC"",""Regal""],",,
REG,Regency Centers Corporation,Regency,"""Regency Centers Corporation (REG)"":[""REG"",""Regency""],",,
REGN,Regeneron Pharmaceuticals Inc.,Regeneron,"""Regeneron Pharmaceuticals Inc. (REGN)"":[""REGN"",""Regeneron""],",,
RF,Regions Financial Corporation,Regions,"""Regions Financial Corporation (RF)"":[""RF"",""Regions""],",,
RGA,Reinsurance Group of America Incorporated,Reinsurance,"""Reinsurance Group of America Incorporated (RGA)"":[""RGA"",""Reinsurance""],",,
RLAY,Relay Therapeutics Inc.,Relay,"""Relay Therapeutics Inc. (RLAY)"":[""RLAY"",""Relay""],",,
RS,Reliance Steel & Aluminum Co.,Reliance,"""Reliance Steel & Aluminum Co. (RS)"":[""RS"",""Reliance""],",,
RNST,Renasant Corporation,Renasant,"""Renasant Corporation (RNST)"":[""RNST"",""Renasant""],",,
REGI,Renewable Energy Group Inc.,Renewable,"""Renewable Energy Group Inc. (REGI)"":[""REGI"",""Renewable""],",,
RCII,Rent-A-Center Inc.,Rent-A-Center,"""Rent-A-Center Inc. (RCII)"":[""RCII"",""Rent-A-Center""],",,
RGEN,Repligen Corporation,Repligen,"""Repligen Corporation (RGEN)"":[""RGEN"",""Repligen""],",,
RSG,Republic Services Inc.,Republic,"""Republic Services Inc. (RSG)"":[""RSG"",""Republic""],",,
RMD,ResMed Inc.,ResMed,"""ResMed Inc. (RMD)"":[""RMD"",""ResMed""],",,
QSR,Restaurant Brands International Inc.,Restaurant,"""Restaurant Brands International Inc. (QSR)"":[""QSR"",""Restaurant""],",,
RPAI,Retail Properties of America Inc.,Retail,"""Retail Properties of America Inc. (RPAI)"":[""RPAI"",""Retail""],",,
RVMD,Revolution Medicines Inc.,Revolution,"""Revolution Medicines Inc. (RVMD)"":[""RVMD"",""Revolution""],",,
REXR,Rexford Industrial Realty Inc.,Rexford,"""Rexford Industrial Realty Inc. (REXR)"":[""REXR"",""Rexford""],",,
RXN,Rexnord Corporation,Rexnord,"""Rexnord Corporation (RXN)"":[""RXN"",""Rexnord""],",,
REYN,Reynolds Consumer Products Inc.,Reynolds,"""Reynolds Consumer Products Inc. (REYN)"":[""REYN"",""Reynolds""],",,
RH,RH,RH,"""RH (RH)"":[""RH"",""RH""],",,
RIOT,Riot Blockchain Inc.,Riot,"""Riot Blockchain Inc. (RIOT)"":[""RIOT"",""Riot""],",,
RBA,Ritchie Bros. Auctioneers Incorporated,Ritchie,"""Ritchie Bros. Auctioneers Incorporated (RBA)"":[""RBA"",""Ritchie""],",,
RLI,RLI Corp.,RLI,"""RLI Corp. (RLI)"":[""RLI"",""RLI""],",,
RHI,Robert Half International Inc.,Robert,"""Robert Half International Inc. (RHI)"":[""RHI"",""Robert""],",,
RKT,Rocket Companies Inc.,Rocket,"""Rocket Companies Inc. (RKT)"":[""RKT"",""Rocket""],",,
RCKT,Rocket Pharmaceuticals Inc.,Rocket,"""Rocket Pharmaceuticals Inc. (RCKT)"":[""RCKT"",""Rocket""],",,
ROK,Rockwell Automation Inc.,Rockwell,"""Rockwell Automation Inc. (ROK)"":[""ROK"",""Rockwell""],",,
RCI,Rogers Communication Inc.,Rogers,"""Rogers Communication Inc. (RCI)"":[""RCI"",""Rogers""],",,
ROG,Rogers Corporation,Rogers,"""Rogers Corporation (ROG)"":[""ROG"",""Rogers""],",,
ROKU,Roku Inc.,Roku,"""Roku Inc. (ROKU)"":[""ROKU"",""Roku""],",,
ROL,Rollins Inc.,Rollins,"""Rollins Inc. (ROL)"":[""ROL"",""Rollins""],",,
ROOT,Root Inc.,Root,"""Root Inc. (ROOT)"":[""ROOT"",""Root""],",,
ROP,Roper Technologies Inc.,Roper,"""Roper Technologies Inc. (ROP)"":[""ROP"",""Roper""],",,
ROST,Ross Stores Inc.,Ross,"""Ross Stores Inc. (ROST)"":[""ROST"",""Ross""],",,
RY,Royal Bank Of Canada,Royal,"""Royal Bank Of Canada (RY)"":[""RY"",""Royal""],",,
RGLD,Royal Gold Inc.,Royal,"""Royal Gold Inc. (RGLD)"":[""RGLD"",""Royal""],",,
RPRX,Royalty Pharma plc,Royalty,"""Royalty Pharma plc (RPRX)"":[""RPRX"",""Royalty""],",,
RPM,RPM International Inc.,RPM,"""RPM International Inc. (RPM)"":[""RPM"",""RPM""],",,
RUBY,Rubius Therapeutics Inc.,Rubius,"""Rubius Therapeutics Inc. (RUBY)"":[""RUBY"",""Rubius""],",,
RUSHB,Rush Enterprises Inc.,Rush,"""Rush Enterprises Inc. (RUSHB)"":[""RUSHB"",""Rush""],",,
RUSHA,Rush Enterprises Inc. Cl A,Rush,"""Rush Enterprises Inc. Cl A (RUSHA)"":[""RUSHA"",""Rush""],",,
R,Ryder System Inc.,Ryder,"""Ryder System Inc. (R)"":[""R"",""Ryder""],",,
RHP,Ryman Hospitality Properties Inc.,Ryman,"""Ryman Hospitality Properties Inc. (RHP)"":[""RHP"",""Ryman""],",,
SPGI,S&P Global Inc.,S&P,"""S&P Global Inc. (SPGI)"":[""SPGI"",""S&P""],",,
SBRA,Sabra Health Care REIT Inc.,Sabra,"""Sabra Health Care REIT Inc. (SBRA)"":[""SBRA"",""Sabra""],",,
SABR,Sabre Corporation,Sabre,"""Sabre Corporation (SABR)"":[""SABR"",""Sabre""],",,
SAFE,Safehold Inc.,Safehold,"""Safehold Inc. (SAFE)"":[""SAFE"",""Safehold""],",,
SAGE,Sage Therapeutics Inc.,Sage,"""Sage Therapeutics Inc. (SAGE)"":[""SAGE"",""Sage""],",,
SAIA,Saia Inc.,Saia,"""Saia Inc. (SAIA)"":[""SAIA"",""Saia""],",,
SAIL,SailPoint Technologies Holdings Inc.,SailPoint,"""SailPoint Technologies Holdings Inc. (SAIL)"":[""SAIL"",""SailPoint""],",,
CRM,Salesforce.com Inc,Salesforce.com,"""Salesforce.com Inc (CRM)"":[""CRM"",""Salesforce.com""],",,
SBH,Sally Beauty Holdings Inc.,Sally,"""Sally Beauty Holdings Inc. (SBH)"":[""SBH"",""Sally""],",,
SANA,Sana Biotechnology Inc.,Sana,"""Sana Biotechnology Inc. (SANA)"":[""SANA"",""Sana""],",,
SAFM,Sanderson Farms Inc.,Sanderson,"""Sanderson Farms Inc. (SAFM)"":[""SAFM"",""Sanderson""],",,
SASR,Sandy Spring Bancorp Inc.,Sandy,"""Sandy Spring Bancorp Inc. (SASR)"":[""SASR"",""Sandy""],",,
SANM,Sanmina Corporation,Sanmina,"""Sanmina Corporation (SANM)"":[""SANM"",""Sanmina""],",,
SRPT,Sarepta Therapeutics Inc.,Sarepta,"""Sarepta Therapeutics Inc. (SRPT)"":[""SRPT"",""Sarepta""],",,
SBAC,SBA Communications Corporation,SBA,"""SBA Communications Corporation (SBAC)"":[""SBAC"",""SBA""],",,
SNDR,Schneider National Inc.,Schneider,"""Schneider National Inc. (SNDR)"":[""SNDR"",""Schneider""],",,
SDGR,Schrodinger Inc.,Schrodinger,"""Schrodinger Inc. (SDGR)"":[""SDGR"",""Schrodinger""],",,
SGMS,Scientific Games Corp,Scientific,"""Scientific Games Corp (SGMS)"":[""SGMS"",""Scientific""],",,
SMG,Scotts Miracle-Gro Company,Scotts,"""Scotts Miracle-Gro Company (SMG)"":[""SMG"",""Scotts""],",,
SE,Sea Limited American,Sea,"""Sea Limited American (SE)"":[""SE"",""Sea""],",,
SBCF,Seacoast Banking Corporation of Florida,Seacoast,"""Seacoast Banking Corporation of Florida (SBCF)"":[""SBCF"",""Seacoast""],",,
SGEN,Seagen Inc.,Seagen,"""Seagen Inc. (SGEN)"":[""SGEN"",""Seagen""],",,
SEE,Sealed Air Corporation,Sealed,"""Sealed Air Corporation (SEE)"":[""SEE"",""Sealed""],",,
SEAS,SeaWorld Entertainment Inc.,SeaWorld,"""SeaWorld Entertainment Inc. (SEAS)"":[""SEAS"",""SeaWorld""],",,
SEER,Seer Inc.,Seer,"""Seer Inc. (SEER)"":[""SEER"",""Seer""],",,
SEIC,SEI Investments Company,SEI,"""SEI Investments Company (SEIC)"":[""SEIC"",""SEI""],",,
SEM,Select Medical Holdings Corporation,Select,"""Select Medical Holdings Corporation (SEM)"":[""SEM"",""Select""],",,
SIGI,Selective Insurance Group Inc.,Selective,"""Selective Insurance Group Inc. (SIGI)"":[""SIGI"",""Selective""],",,
SRE,Sempra Energy,Sempra,"""Sempra Energy (SRE)"":[""SRE"",""Sempra""],",,
SMTC,Semtech Corporation,Semtech,"""Semtech Corporation (SMTC)"":[""SMTC"",""Semtech""],",,
SXT,Sensient Technologies Corporation,Sensient,"""Sensient Technologies Corporation (SXT)"":[""SXT"",""Sensient""],",,
SCI,Service Corporation International,Service,"""Service Corporation International (SCI)"":[""SCI"",""Service""],",,
SVC,Service Properties Trust,Service,"""Service Properties Trust (SVC)"":[""SVC"",""Service""],",,
NOW,ServiceNow Inc.,ServiceNow,"""ServiceNow Inc. (NOW)"":[""NOW"",""ServiceNow""],",,
SFBS,ServisFirst Bancshares Inc.,ServisFirst,"""ServisFirst Bancshares Inc. (SFBS)"":[""SFBS"",""ServisFirst""],",,
SHAK,Shake Shack Inc.,Shake,"""Shake Shack Inc. (SHAK)"":[""SHAK"",""Shake""],",,
SJR,Shaw Communications Inc.,Shaw,"""Shaw Communications Inc. (SJR)"":[""SJR"",""Shaw""],",,
SHLX,Shell Midstream Partners L.P.,Shell,"""Shell Midstream Partners L.P. (SHLX)"":[""SHLX"",""Shell""],",,
SHEN,Shenandoah Telecommunications Co,Shenandoah,"""Shenandoah Telecommunications Co (SHEN)"":[""SHEN"",""Shenandoah""],",,
SHW,Sherwin-Williams Company,Sherwin-Williams,"""Sherwin-Williams Company (SHW)"":[""SHW"",""Sherwin-Williams""],",,
FOUR,Shift4 Payments Inc.,Shift4,"""Shift4 Payments Inc. (FOUR)"":[""FOUR"",""Shift4""],",,
SHLS,Shoals Technologies Group Inc.,Shoals,"""Shoals Technologies Group Inc. (SHLS)"":[""SHLS"",""Shoals""],",,
SWAV,ShockWave Medical Inc.,ShockWave,"""ShockWave Medical Inc. (SWAV)"":[""SWAV"",""ShockWave""],",,
SHOP,Shopify Inc. Subordinate Voting Shares,Shopify,"""Shopify Inc. Subordinate Voting Shares (SHOP)"":[""SHOP"",""Shopify""],",,
SSTK,Shutterstock Inc.,Shutterstock,"""Shutterstock Inc. (SSTK)"":[""SSTK"",""Shutterstock""],",,
SBNY,Signature Bank,Signature,"""Signature Bank (SBNY)"":[""SBNY"",""Signature""],",,
SLGN,Silgan Holdings Inc.,Silgan,"""Silgan Holdings Inc. (SLGN)"":[""SLGN"",""Silgan""],",,
SLAB,Silicon Laboratories Inc.,Silicon,"""Silicon Laboratories Inc. (SLAB)"":[""SLAB"",""Silicon""],",,
SI,Silvergate Capital Corporation,Silvergate,"""Silvergate Capital Corporation (SI)"":[""SI"",""Silvergate""],",,
SFNC,Simmons First National Corporation,Simmons,"""Simmons First National Corporation (SFNC)"":[""SFNC"",""Simmons""],",,
SPG,Simon Property Group Inc.,Simon,"""Simon Property Group Inc. (SPG)"":[""SPG"",""Simon""],",,
SSD,Simpson Manufacturing Company Inc.,Simpson,"""Simpson Manufacturing Company Inc. (SSD)"":[""SSD"",""Simpson""],",,
SBGI,Sinclair Broadcast Group Inc.,Sinclair,"""Sinclair Broadcast Group Inc. (SBGI)"":[""SBGI"",""Sinclair""],",,
SIRI,Sirius XM Holdings Inc.,Sirius,"""Sirius XM Holdings Inc. (SIRI)"":[""SIRI"",""Sirius""],",,
SITC,SITE Centers Corp.,SITE,"""SITE Centers Corp. (SITC)"":[""SITC"",""SITE""],",,
SITE,SiteOne Landscape Supply Inc.,SiteOne,"""SiteOne Landscape Supply Inc. (SITE)"":[""SITE"",""SiteOne""],",,
SIX,Six Flags Entertainment Corporation New,Six,"""Six Flags Entertainment Corporation New (SIX)"":[""SIX"",""Six""],",,
SKX,Skechers U.S.A. Inc.,Skechers,"""Skechers U.S.A. Inc. (SKX)"":[""SKX"",""Skechers""],",,
SKY,Skyline Champion Corporation,Skyline,"""Skyline Champion Corporation (SKY)"":[""SKY"",""Skyline""],",,
SKYW,SkyWest Inc.,SkyWest,"""SkyWest Inc. (SKYW)"":[""SKYW"",""SkyWest""],",,
SWKS,Skyworks Solutions Inc.,Skyworks,"""Skyworks Solutions Inc. (SWKS)"":[""SWKS"",""Skyworks""],",,
SLG,SL Green Realty Corp,SL,"""SL Green Realty Corp (SLG)"":[""SLG"",""SL""],",,
SNBR,Sleep Number Corporation,Sleep,"""Sleep Number Corporation (SNBR)"":[""SNBR"",""Sleep""],",,
SLM,SLM Corporation,SLM,"""SLM Corporation (SLM)"":[""SLM"",""SLM""],",,
SM,SM Energy Company,SM,"""SM Energy Company (SM)"":[""SM"",""SM""],",,
SMAR,Smartsheet Inc.,Smartsheet,"""Smartsheet Inc. (SMAR)"":[""SMAR"",""Smartsheet""],",,
SDC,SmileDirectClub Inc.,SmileDirectClub,"""SmileDirectClub Inc. (SDC)"":[""SDC"",""SmileDirectClub""],",,
SNAP,Snap Inc.,Snap,"""Snap Inc. (SNAP)"":[""SNAP"",""Snap""],",,
SNA,Snap-On Incorporated,Snap-On,"""Snap-On Incorporated (SNA)"":[""SNA"",""Snap-On""],",,
SNOW,Snowflake Inc.,Snowflake,"""Snowflake Inc. (SNOW)"":[""SNOW"",""Snowflake""],",,
SOGO,Sogou Inc.,Sogou,"""Sogou Inc. (SOGO)"":[""SOGO"",""Sogou""],",,
SWI,SolarWinds Corporation,SolarWinds,"""SolarWinds Corporation (SWI)"":[""SWI"",""SolarWinds""],",,
SAH,Sonic Automotive Inc.,Sonic,"""Sonic Automotive Inc. (SAH)"":[""SAH"",""Sonic""],",,
SON,Sonoco Products Company,Sonoco,"""Sonoco Products Company (SON)"":[""SON"",""Sonoco""],",,
SONO,Sonos Inc.,Sonos,"""Sonos Inc. (SONO)"":[""SONO"",""Sonos""],",,
SRNE,Sorrento Therapeutics Inc.,Sorrento,"""Sorrento Therapeutics Inc. (SRNE)"":[""SRNE"",""Sorrento""],",,
SHC,Sotera Health Company,Sotera,"""Sotera Health Company (SHC)"":[""SHC"",""Sotera""],",,
SJI,South Jersey Industries Inc.,South,"""South Jersey Industries Inc. (SJI)"":[""SJI"",""South""],",,
SSB,South State Corporation,South,"""South State Corporation (SSB)"":[""SSB"",""South""],",,
SO,Southern Company,Southern,"""Southern Company (SO)"":[""SO"",""Southern""],",,
SCCO,Southern Copper Corporation,Southern,"""Southern Copper Corporation (SCCO)"":[""SCCO"",""Southern""],",,
LUV,Southwest Airlines Company,Southwest,"""Southwest Airlines Company (LUV)"":[""LUV"",""Southwest""],",,
SWX,Southwest Gas Holdings Inc.,Southwest,"""Southwest Gas Holdings Inc. (SWX)"":[""SWX"",""Southwest""],",,
SWN,Southwestern Energy Company,Southwestern,"""Southwestern Energy Company (SWN)"":[""SWN"",""Southwestern""],",,
SPB,Spectrum Brands Holdings Inc.,Spectrum,"""Spectrum Brands Holdings Inc. (SPB)"":[""SPB"",""Spectrum""],",,
SR,Spire Inc.,Spire,"""Spire Inc. (SR)"":[""SR"",""Spire""],",,
SPR,Spirit Aerosystems Holdings Inc.,Spirit,"""Spirit Aerosystems Holdings Inc. (SPR)"":[""SPR"",""Spirit""],",,
SAVE,Spirit Airlines Inc.,Spirit,"""Spirit Airlines Inc. (SAVE)"":[""SAVE"",""Spirit""],",,
SRC,Spirit Realty Capital Inc.,Spirit,"""Spirit Realty Capital Inc. (SRC)"":[""SRC"",""Spirit""],",,
SPLK,Splunk Inc.,Splunk,"""Splunk Inc. (SPLK)"":[""SPLK"",""Splunk""],",,
SWTX,SpringWorks Therapeutics Inc.,SpringWorks,"""SpringWorks Therapeutics Inc. (SWTX)"":[""SWTX"",""SpringWorks""],",,
SPT,Sprout Social Inc,Sprout,"""Sprout Social Inc (SPT)"":[""SPT"",""Sprout""],",,
SFM,Sprouts Farmers Market Inc.,Sprouts,"""Sprouts Farmers Market Inc. (SFM)"":[""SFM"",""Sprouts""],",,
SPSC,SPS Commerce Inc.,SPS,"""SPS Commerce Inc. (SPSC)"":[""SPSC"",""SPS""],",,
SPXC,SPX Corporation,SPX,"""SPX Corporation (SPXC)"":[""SPXC"",""SPX""],",,
FLOW,SPX FLOW Inc.,SPX,"""SPX FLOW Inc. (FLOW)"":[""FLOW"",""SPX""],",,
SQ,Square Inc.,Square,"""Square Inc. (SQ)"":[""SQ"",""Square""],",,
SSNC,SS&C Technologies Holdings Inc.,SS&C,"""SS&C Technologies Holdings Inc. (SSNC)"":[""SSNC"",""SS&C""],",,
SSRM,SSR Mining Inc.,SSR,"""SSR Mining Inc. (SSRM)"":[""SSRM"",""SSR""],",,
JOE,St. Joe Company,St.,"""St. Joe Company (JOE)"":[""JOE"",""St.""],",,
STAA,STAAR Surgical Company,STAAR,"""STAAR Surgical Company (STAA)"":[""STAA"",""STAAR""],",,
STAG,Stag Industrial Inc.,Stag,"""Stag Industrial Inc. (STAG)"":[""STAG"",""Stag""],",,
STMP,Stamps.com Inc.,Stamps.com,"""Stamps.com Inc. (STMP)"":[""STMP"",""Stamps.com""],",,
SWK,Stanley Black & Decker Inc.,Stanley,"""Stanley Black & Decker Inc. (SWK)"":[""SWK"",""Stanley""],",,
STN,Stantec Inc,Stantec,"""Stantec Inc (STN)"":[""STN"",""Stantec""],",,
SBUX,Starbucks Corporation,Starbucks,"""Starbucks Corporation (SBUX)"":[""SBUX"",""Starbucks""],",,
STWD,STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc.,STARWOOD,"""STARWOOD PROPERTY TRUST INC. Starwood Property Trust Inc. (STWD)"":[""STWD"",""STARWOOD""],",,
STT,State Street Corporation,State,"""State Street Corporation (STT)"":[""STT"",""State""],",,
STLD,Steel Dynamics Inc.,Steel,"""Steel Dynamics Inc. (STLD)"":[""STLD"",""Steel""],",,
SCL,Stepan Company,Stepan,"""Stepan Company (SCL)"":[""SCL"",""Stepan""],",,
SRCL,Stericycle Inc.,Stericycle,"""Stericycle Inc. (SRCL)"":[""SRCL"",""Stericycle""],",,
STE,STERIS plc,STERIS,"""STERIS plc (STE)"":[""STE"",""STERIS""],",,
STL,Sterling Bancorp,Sterling,"""Sterling Bancorp (STL)"":[""STL"",""Sterling""],",,
SHOO,Steven Madden Ltd.,Steven,"""Steven Madden Ltd. (SHOO)"":[""SHOO"",""Steven""],",,
SF,Stifel Financial Corporation,Stifel,"""Stifel Financial Corporation (SF)"":[""SF"",""Stifel""],",,
SFIX,Stitch Fix Inc.,Stitch,"""Stitch Fix Inc. (SFIX)"":[""SFIX"",""Stitch""],",,
STOR,STORE Capital Corporation,STORE,"""STORE Capital Corporation (STOR)"":[""STOR"",""STORE""],",,
STRA,Strategic Education Inc.,Strategic,"""Strategic Education Inc. (STRA)"":[""STRA"",""Strategic""],",,
SYK,Stryker Corporation,Stryker,"""Stryker Corporation (SYK)"":[""SYK"",""Stryker""],",,
SUM,Summit Materials Inc.,Summit,"""Summit Materials Inc. (SUM)"":[""SUM"",""Summit""],",,
SUI,Sun Communities Inc.,Sun,"""Sun Communities Inc. (SUI)"":[""SUI"",""Sun""],",,
SNCY,Sun Country Airlines Holdings Inc.,Sun,"""Sun Country Airlines Holdings Inc. (SNCY)"":[""SNCY"",""Sun""],",,
SLF,Sun Life Financial Inc.,Sun,"""Sun Life Financial Inc. (SLF)"":[""SLF"",""Sun""],",,
SU,Suncor Energy Inc.,Suncor,"""Suncor Energy Inc. (SU)"":[""SU"",""Suncor""],",,
NOVA,Sunnova Energy International Inc.,Sunnova,"""Sunnova Energy International Inc. (NOVA)"":[""NOVA"",""Sunnova""],",,
SUN,Sunoco LP,Sunoco,"""Sunoco LP (SUN)"":[""SUN"",""Sunoco""],",,
SPWR,SunPower Corporation,SunPower,"""SunPower Corporation (SPWR)"":[""SPWR"",""SunPower""],",,
RUN,Sunrun Inc.,Sunrun,"""Sunrun Inc. (RUN)"":[""RUN"",""Sunrun""],",,
SHO,Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc.,Sunstone,"""Sunstone Hotel Investors Inc. Sunstone Hotel Investors Inc. (SHO)"":[""SHO"",""Sunstone""],",,
SGRY,Surgery Partners Inc.,Surgery,"""Surgery Partners Inc. (SGRY)"":[""SGRY"",""Surgery""],",,
SIVB,SVB Financial Group,SVB,"""SVB Financial Group (SIVB)"":[""SIVB"",""SVB""],",,
SVMK,SVMK Inc.,SVMK,"""SVMK Inc. (SVMK)"":[""SVMK"",""SVMK""],",,
SYNA,Synaptics Incorporated $0.001 Par Value,Synaptics,"""Synaptics Incorporated $0.001 Par Value (SYNA)"":[""SYNA"",""Synaptics""],",,
SYF,Synchrony Financial,Synchrony,"""Synchrony Financial (SYF)"":[""SYF"",""Synchrony""],",,
SYNH,Syneos Health Inc.,Syneos,"""Syneos Health Inc. (SYNH)"":[""SYNH"",""Syneos""],",,
SNX,Synnex Corporation,Synnex,"""Synnex Corporation (SNX)"":[""SNX"",""Synnex""],",,
SNPS,Synopsys Inc.,Synopsys,"""Synopsys Inc. (SNPS)"":[""SNPS"",""Synopsys""],",,
SNV,Synovus Financial Corp.,Synovus,"""Synovus Financial Corp. (SNV)"":[""SNV"",""Synovus""],",,
SYY,Sysco Corporation,Sysco,"""Sysco Corporation (SYY)"":[""SYY"",""Sysco""],",,
TMUS,T-Mobile US Inc.,T-Mobile,"""T-Mobile US Inc. (TMUS)"":[""TMUS"",""T-Mobile""],",,
TROW,T. Rowe Price Group Inc.,T.,"""T. Rowe Price Group Inc. (TROW)"":[""TROW"",""T.""],",,
TTWO,Take-Two Interactive Software Inc.,Take-Two,"""Take-Two Interactive Software Inc. (TTWO)"":[""TTWO"",""Take-Two""],",,
TNDM,Tandem Diabetes Care Inc.,Tandem,"""Tandem Diabetes Care Inc. (TNDM)"":[""TNDM"",""Tandem""],",,
TPR,Tapestry Inc.,Tapestry,"""Tapestry Inc. (TPR)"":[""TPR"",""Tapestry""],",,
TRGP,Targa Resources Inc.,Targa,"""Targa Resources Inc. (TRGP)"":[""TRGP"",""Targa""],",,
